"","gene_1","gene_2","gene_3","gene_4","gene_5","gene_6","gene_7","gene_8","gene_9","gene_10","gene_11","gene_12","gene_13","gene_14","gene_15","gene_16","gene_17","gene_18","gene_19","gene_20","gene_21","gene_22","gene_23","gene_24","gene_25","gene_26","gene_27","gene_28","gene_29","gene_30","gene_31","gene_32","gene_33","gene_34","gene_35","gene_36","gene_37","gene_38","gene_39","gene_40","gene_41","gene_42","gene_43","gene_44","gene_45","gene_46","gene_47","gene_48","gene_49","gene_50","gene_51","gene_52","gene_53","gene_54","gene_55","gene_56","gene_57","gene_58","gene_59","gene_60","gene_61","gene_62","gene_63","gene_64","gene_65","gene_66","gene_67","gene_68","gene_69","gene_70","gene_71","gene_72","gene_73","gene_74","gene_75","gene_76","gene_77","gene_78","gene_79","gene_80","gene_81","gene_82","gene_83","gene_84","gene_85","gene_90","gene_91","gene_98","gene_110","gene_111","gene_130","gene_135","gene_169","gene_200","gene_201"
"OG0000089:","fig|1196095.96.peg.2317","fig|1196095.105.peg.97","fig|1196095.129.peg.1394","fig|1196095.111.peg.1390","fig|1196095.116.peg.2143","fig|1196095.113.peg.1327","fig|1196095.110.peg.1814","fig|1196095.124.peg.1139","fig|1196095.116.peg.1170","fig|1196095.111.peg.1391","fig|1196095.115.peg.2078","fig|1196095.123.peg.1451","fig|1196095.125.peg.1481","fig|1196095.127.peg.853","fig|1196095.116.peg.1193","fig|1196095.120.peg.754","fig|1196095.121.peg.2634","fig|1196095.104.peg.2298","fig|1196095.104.peg.2299","fig|1196095.98.peg.428","fig|1196095.117.peg.1933","fig|1196095.131.peg.1359","fig|1196095.124.peg.1140","fig|1196095.135.peg.180","fig|1196095.119.peg.1929","fig|1196095.118.peg.629","fig|1196095.130.peg.2117","fig|1196095.134.peg.1484","fig|1196095.105.peg.98","fig|1196095.130.peg.2113","fig|1196095.133.peg.668","fig|1196095.114.peg.342","fig|1196095.116.peg.1923","fig|1196095.122.peg.2058","fig|1196095.97.peg.1930","fig|1196095.102.peg.1464","fig|1196095.112.peg.364","fig|1196095.99.peg.66","fig|1196095.107.peg.1533","fig|1196095.132.peg.776","fig|1196095.133.peg.2569","fig|1196095.106.peg.1473","fig|1196095.128.peg.1575","fig|1196095.109.peg.21","fig|1196095.110.peg.1815","fig|1196095.134.peg.874","fig|1196095.108.peg.1230","fig|1196095.106.peg.1474","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"OG0000129:","fig|1196095.123.peg.976","fig|1196095.108.peg.1699","fig|1196095.122.peg.1831","fig|1196095.121.peg.689","fig|1196095.127.peg.2096","fig|1196095.105.peg.2213","fig|1196095.112.peg.2102","fig|1196095.104.peg.75","fig|1196095.131.peg.973","fig|1196095.94.peg.145","fig|1196095.114.peg.1342","fig|1196095.130.peg.1179","fig|1196095.103.peg.811","fig|1196095.135.peg.588","fig|1196095.135.peg.670","fig|1196095.135.peg.743","fig|1196095.135.peg.2247","fig|1196095.113.peg.1692","fig|1196095.111.peg.2336","fig|1196095.96.peg.1770","fig|1196095.128.peg.1463","fig|1196095.129.peg.399","fig|1196095.116.peg.1221","fig|1196095.126.peg.1367","fig|1196095.125.peg.2513","fig|1196095.100.peg.207","fig|1196095.120.peg.1243","fig|1196095.115.peg.993","fig|1196095.97.peg.1454","fig|1196095.132.peg.689","fig|1196095.134.peg.191","fig|1196095.98.peg.1261","fig|1196095.117.peg.1139","fig|1196095.119.peg.21","fig|1196095.110.peg.528","fig|1196095.133.peg.2893","fig|1196095.99.peg.2209","fig|1196095.124.peg.2017","fig|1196095.107.peg.1178","fig|1196095.95.peg.1865","fig|1196095.118.peg.2450","fig|1196095.106.peg.726","fig|1196095.101.peg.1377","fig|1196095.102.peg.1839","fig|1196095.109.peg.1710","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"OG0000153:","fig|1196095.133.peg.3352","fig|1196095.110.peg.1522","fig|1196095.115.peg.2024","fig|1196095.99.peg.1616","fig|1196095.102.peg.35","fig|1196095.121.peg.900","fig|1196095.131.peg.799","fig|1196095.107.peg.2081","fig|1196095.94.peg.1487","fig|1196095.130.peg.824","fig|1196095.128.peg.1023","fig|1196095.111.peg.1328","fig|1196095.105.peg.949","fig|1196095.98.peg.767","fig|1196095.116.peg.876","fig|1196095.129.peg.26","fig|1196095.134.peg.794","fig|1196095.101.peg.1717","fig|1196095.112.peg.1404","fig|1196095.132.peg.1644","fig|1196095.100.peg.1074","fig|1196095.109.peg.2381","fig|1196095.103.peg.1546","fig|1196095.114.peg.26","fig|1196095.133.peg.4","fig|1196095.122.peg.366","fig|1196095.135.peg.2039","fig|1196095.108.peg.976","fig|1196095.117.peg.2155","fig|1196095.127.peg.1541","fig|1196095.95.peg.1678","fig|1196095.120.peg.1930","fig|1196095.96.peg.677","fig|1196095.124.peg.140","fig|1196095.97.peg.1608","fig|1196095.104.peg.1769","fig|1196095.123.peg.176","fig|1196095.125.peg.2023","fig|1196095.105.peg.883","fig|1196095.118.peg.1206","fig|1196095.126.peg.351","fig|1196095.106.peg.1765","fig|1196095.119.peg.231","fig|1196095.113.peg.981","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"OG0000305:","fig|1196095.119.peg.926","fig|1196095.98.peg.1125","fig|1196095.96.peg.380","fig|1196095.134.peg.2004","fig|1196095.103.peg.1738","fig|1196095.123.peg.1596","fig|1196095.116.peg.298","fig|1196095.107.peg.37","fig|1196095.112.peg.1799","fig|1196095.133.peg.498","fig|1196095.131.peg.1240","fig|1196095.126.peg.1472","fig|1196095.109.peg.1181","fig|1196095.105.peg.713","fig|1196095.129.peg.1525","fig|1196095.111.peg.1684","fig|1196095.128.peg.2239","fig|1196095.101.peg.1807","fig|1196095.95.peg.705","fig|1196095.100.peg.905","fig|1196095.104.peg.1439","fig|1196095.125.peg.321","fig|1196095.117.peg.2457","fig|1196095.108.peg.1533","fig|1196095.130.peg.2281","fig|1196095.97.peg.30","fig|1196095.124.peg.331","fig|1196095.121.peg.1768","fig|1196095.120.peg.1128","fig|1196095.132.peg.932","fig|1196095.135.peg.2160","fig|1196095.99.peg.2386","fig|1196095.114.peg.199","fig|1196095.122.peg.1572","fig|1196095.127.peg.1490","fig|1196095.118.peg.1166","fig|1196095.113.peg.1870","fig|1196095.115.peg.1201","fig|1196095.102.peg.2460","fig|1196095.133.peg.2815","fig|1196095.94.peg.390","fig|1196095.106.peg.1564","fig|1196095.110.peg.1324","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"OG0000418:","fig|1196095.107.peg.899","fig|1196095.131.peg.679","fig|1196095.102.peg.2064","fig|1196095.97.peg.1303","fig|1196095.110.peg.1259","fig|1196095.112.peg.145","fig|1196095.128.peg.1158","fig|1196095.111.peg.1544","fig|1196095.95.peg.1811","fig|1196095.118.peg.761","fig|1196095.103.peg.1685","fig|1196095.130.peg.1008","fig|1196095.133.peg.3734","fig|1196095.104.peg.136","fig|1196095.133.peg.2002","fig|1196095.115.peg.1555","fig|1196095.124.peg.692","fig|1196095.99.peg.880","fig|1196095.114.peg.1162","fig|1196095.98.peg.935","fig|1196095.122.peg.1274","fig|1196095.120.peg.1434","fig|1196095.127.peg.1114","fig|1196095.129.peg.169","fig|1196095.125.peg.708","fig|1196095.109.peg.1505","fig|1196095.123.peg.115","fig|1196095.126.peg.1814","fig|1196095.119.peg.89","fig|1196095.117.peg.2034","fig|1196095.100.peg.247","fig|1196095.134.peg.2201","fig|1196095.121.peg.2413","fig|1196095.116.peg.2771","fig|1196095.101.peg.1985","fig|1196095.132.peg.105","fig|1196095.96.peg.828","fig|1196095.108.peg.1439","fig|1196095.99.peg.756","fig|1196095.135.peg.1016","fig|1196095.94.peg.1620","fig|1196095.106.peg.2143","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"OG0000419:","fig|1196095.107.peg.900","fig|1196095.97.peg.1304","fig|1196095.131.peg.680","fig|1196095.102.peg.2063","fig|1196095.111.peg.1543","fig|1196095.112.peg.144","fig|1196095.128.peg.1157","fig|1196095.95.peg.1810","fig|1196095.127.peg.1113","fig|1196095.118.peg.762","fig|1196095.114.peg.1161","fig|1196095.120.peg.1435","fig|1196095.134.peg.2202","fig|1196095.130.peg.1007","fig|1196095.104.peg.135","fig|1196095.132.peg.104","fig|1196095.99.peg.755","fig|1196095.124.peg.693","fig|1196095.125.peg.709","fig|1196095.133.peg.3733","fig|1196095.103.peg.1684","fig|1196095.99.peg.881","fig|1196095.98.peg.934","fig|1196095.122.peg.1273","fig|1196095.129.peg.168","fig|1196095.109.peg.1504","fig|1196095.123.peg.114","fig|1196095.126.peg.1815","fig|1196095.117.peg.2033","fig|1196095.133.peg.2003","fig|1196095.121.peg.2414","fig|1196095.116.peg.2772","fig|1196095.115.peg.1554","fig|1196095.119.peg.90","fig|1196095.110.peg.1258","fig|1196095.101.peg.1986","fig|1196095.96.peg.829","fig|1196095.108.peg.1438","fig|1196095.135.peg.1017","fig|1196095.100.peg.248","fig|1196095.94.peg.1619","fig|1196095.106.peg.2144","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"OG0000423:","fig|1196095.122.peg.1258","fig|1196095.108.peg.1423","fig|1196095.133.peg.2019","fig|1196095.121.peg.2429","fig|1196095.115.peg.1539","fig|1196095.126.peg.1830","fig|1196095.125.peg.724","fig|1196095.128.peg.1142","fig|1196095.96.peg.844","fig|1196095.129.peg.153","fig|1196095.98.peg.919","fig|1196095.134.peg.2217","fig|1196095.131.peg.695","fig|1196095.132.peg.89","fig|1196095.107.peg.914","fig|1196095.116.peg.2787","fig|1196095.135.peg.1032","fig|1196095.118.peg.777","fig|1196095.104.peg.120","fig|1196095.94.peg.1604","fig|1196095.124.peg.708","fig|1196095.130.peg.992","fig|1196095.102.peg.2048","fig|1196095.123.peg.99","fig|1196095.133.peg.2517","fig|1196095.127.peg.1098","fig|1196095.112.peg.129","fig|1196095.117.peg.2018","fig|1196095.114.peg.1146","fig|1196095.120.peg.1450","fig|1196095.101.peg.2001","fig|1196095.110.peg.1243","fig|1196095.103.peg.1669","fig|1196095.99.peg.740","fig|1196095.119.peg.105","fig|1196095.109.peg.1489","fig|1196095.111.peg.1528","fig|1196095.97.peg.1319","fig|1196095.100.peg.263","fig|1196095.95.peg.1795","fig|1196095.99.peg.896","fig|1196095.106.peg.2159","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"OG0000434:","fig|1196095.103.peg.397","fig|1196095.99.peg.139","fig|1196095.113.peg.884","fig|1196095.98.peg.2150","fig|1196095.130.peg.263","fig|1196095.107.peg.1652","fig|1196095.117.peg.730","fig|1196095.114.peg.1643","fig|1196095.122.peg.2247","fig|1196095.116.peg.93","fig|1196095.121.peg.2165","fig|1196095.94.peg.2120","fig|1196095.115.peg.2326","fig|1196095.135.peg.14","fig|1196095.104.peg.358","fig|1196095.119.peg.511","fig|1196095.127.peg.227","fig|1196095.97.peg.1076","fig|1196095.129.peg.998","fig|1196095.128.peg.788","fig|1196095.100.peg.310","fig|1196095.111.peg.1977","fig|1196095.133.peg.3009","fig|1196095.95.peg.1189","fig|1196095.118.peg.1314","fig|1196095.131.peg.1958","fig|1196095.124.peg.857","fig|1196095.101.peg.106","fig|1196095.105.peg.2172","fig|1196095.108.peg.840","fig|1196095.112.peg.1583","fig|1196095.102.peg.475","fig|1196095.120.peg.197","fig|1196095.125.peg.883","fig|1196095.126.peg.1876","fig|1196095.96.peg.2449","fig|1196095.134.peg.1933","fig|1196095.110.peg.1019","fig|1196095.123.peg.826","fig|1196095.109.peg.835","fig|1196095.132.peg.2206","fig|1196095.106.peg.1671","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"OG0000436:","fig|1196095.113.peg.879","fig|1196095.103.peg.402","fig|1196095.125.peg.878","fig|1196095.99.peg.144","fig|1196095.114.peg.1648","fig|1196095.121.peg.2170","fig|1196095.117.peg.725","fig|1196095.116.peg.88","fig|1196095.109.peg.830","fig|1196095.135.peg.9","fig|1196095.122.peg.2242","fig|1196095.104.peg.353","fig|1196095.112.peg.1578","fig|1196095.130.peg.258","fig|1196095.129.peg.1003","fig|1196095.115.peg.2321","fig|1196095.126.peg.1881","fig|1196095.128.peg.793","fig|1196095.100.peg.315","fig|1196095.127.peg.222","fig|1196095.96.peg.2444","fig|1196095.95.peg.1184","fig|1196095.105.peg.2177","fig|1196095.131.peg.1953","fig|1196095.101.peg.111","fig|1196095.124.peg.852","fig|1196095.118.peg.1319","fig|1196095.97.peg.1081","fig|1196095.108.peg.835","fig|1196095.102.peg.480","fig|1196095.110.peg.1024","fig|1196095.123.peg.821","fig|1196095.120.peg.192","fig|1196095.107.peg.1657","fig|1196095.133.peg.3252","fig|1196095.94.peg.2114","fig|1196095.119.peg.516","fig|1196095.98.peg.2155","fig|1196095.132.peg.2211","fig|1196095.111.peg.1972","fig|1196095.134.peg.1938","fig|1196095.106.peg.1676","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"OG0000504:","fig|1196095.133.peg.3621","fig|1196095.102.peg.2410","fig|1196095.95.peg.269","fig|1196095.135.peg.631","fig|1196095.104.peg.1155","fig|1196095.118.peg.2344","fig|1196095.107.peg.330","fig|1196095.119.peg.621","fig|1196095.111.peg.1846","fig|1196095.126.peg.708","fig|1196095.123.peg.2003","fig|1196095.114.peg.103","fig|1196095.112.peg.621","fig|1196095.96.peg.326","fig|1196095.110.peg.2658","fig|1196095.98.peg.2322","fig|1196095.121.peg.2191","fig|1196095.120.peg.1674","fig|1196095.113.peg.360","fig|1196095.100.peg.465","fig|1196095.97.peg.1393","fig|1196095.103.peg.142","fig|1196095.129.peg.810","fig|1196095.116.peg.382","fig|1196095.122.peg.2311","fig|1196095.105.peg.781","fig|1196095.99.peg.1719","fig|1196095.108.peg.799","fig|1196095.115.peg.1966","fig|1196095.109.peg.1081","fig|1196095.134.peg.850","fig|1196095.128.peg.2433","fig|1196095.124.peg.560","fig|1196095.94.peg.1178","fig|1196095.131.peg.1027","fig|1196095.101.peg.215","fig|1196095.117.peg.560","fig|1196095.130.peg.1264","fig|1196095.132.peg.628","fig|1196095.125.peg.296","fig|1196095.127.peg.2226","fig|1196095.106.peg.1629","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"OG0000506:","fig|1196095.115.peg.1969","fig|1196095.135.peg.628","fig|1196095.102.peg.2406","fig|1196095.95.peg.272","fig|1196095.104.peg.1158","fig|1196095.99.peg.1715","fig|1196095.132.peg.625","fig|1196095.101.peg.212","fig|1196095.111.peg.1843","fig|1196095.134.peg.846","fig|1196095.107.peg.326","fig|1196095.110.peg.2661","fig|1196095.114.peg.100","fig|1196095.123.peg.2006","fig|1196095.98.peg.2326","fig|1196095.125.peg.299","fig|1196095.127.peg.2223","fig|1196095.103.peg.145","fig|1196095.113.peg.356","fig|1196095.96.peg.322","fig|1196095.122.peg.2314","fig|1196095.97.peg.1397","fig|1196095.124.peg.563","fig|1196095.112.peg.625","fig|1196095.116.peg.385","fig|1196095.129.peg.813","fig|1196095.105.peg.778","fig|1196095.126.peg.711","fig|1196095.128.peg.2437","fig|1196095.119.peg.625","fig|1196095.109.peg.1085","fig|1196095.130.peg.1234","fig|1196095.108.peg.795","fig|1196095.94.peg.1181","fig|1196095.117.peg.557","fig|1196095.131.peg.1023","fig|1196095.120.peg.1670","fig|1196095.100.peg.468","fig|1196095.133.peg.2488","fig|1196095.118.peg.2347","fig|1196095.121.peg.2188","fig|1196095.106.peg.1626","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"OG0000537:","fig|1196095.102.peg.1988","fig|1196095.133.peg.1956","fig|1196095.95.peg.585","fig|1196095.125.peg.987","fig|1196095.105.peg.513","fig|1196095.121.peg.1401","fig|1196095.128.peg.922","fig|1196095.132.peg.589","fig|1196095.127.peg.791","fig|1196095.111.peg.2363","fig|1196095.122.peg.639","fig|1196095.123.peg.1213","fig|1196095.110.peg.680","fig|1196095.97.peg.1798","fig|1196095.114.peg.948","fig|1196095.128.peg.739","fig|1196095.135.peg.1600","fig|1196095.130.peg.323","fig|1196095.104.peg.428","fig|1196095.103.peg.294","fig|1196095.99.peg.99","fig|1196095.107.peg.671","fig|1196095.115.peg.789","fig|1196095.94.peg.211","fig|1196095.119.peg.1483","fig|1196095.118.peg.1773","fig|1196095.109.peg.2008","fig|1196095.124.peg.1524","fig|1196095.113.peg.1506","fig|1196095.120.peg.499","fig|1196095.100.peg.641","fig|1196095.101.peg.999","fig|1196095.129.peg.1970","fig|1196095.112.peg.898","fig|1196095.98.peg.678","fig|1196095.116.peg.1527","fig|1196095.117.peg.1517","fig|1196095.108.peg.621","fig|1196095.134.peg.265","fig|1196095.126.peg.655","fig|1196095.131.peg.1726","fig|1196095.106.peg.1689","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"OG0000580:","fig|1196095.132.peg.463","fig|1196095.98.peg.564","fig|1196095.95.peg.1263","fig|1196095.109.peg.2122","fig|1196095.120.peg.1745","fig|1196095.115.peg.756","fig|1196095.107.peg.1307","fig|1196095.131.peg.1895","fig|1196095.100.peg.780","fig|1196095.110.peg.2349","fig|1196095.125.peg.927","fig|1196095.122.peg.608","fig|1196095.94.peg.1382","fig|1196095.134.peg.995","fig|1196095.102.peg.406","fig|1196095.104.peg.1964","fig|1196095.127.peg.747","fig|1196095.117.peg.2582","fig|1196095.116.peg.2030","fig|1196095.99.peg.1163","fig|1196095.96.peg.881","fig|1196095.118.peg.2045","fig|1196095.103.peg.432","fig|1196095.114.peg.917","fig|1196095.121.peg.823","fig|1196095.133.peg.3383","fig|1196095.101.peg.174","fig|1196095.123.peg.1244","fig|1196095.135.peg.1735","fig|1196095.111.peg.2026","fig|1196095.128.peg.2671","fig|1196095.126.peg.23","fig|1196095.119.peg.1450","fig|1196095.97.peg.1730","fig|1196095.113.peg.43","fig|1196095.112.peg.278","fig|1196095.129.peg.1065","fig|1196095.108.peg.2026","fig|1196095.130.peg.1851","fig|1196095.105.peg.2289","fig|1196095.124.peg.494","fig|1196095.106.peg.1341","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"OG0000635:","fig|1196095.124.peg.352","fig|1196095.95.peg.686","fig|1196095.109.peg.1159","fig|1196095.127.peg.1463","fig|1196095.103.peg.1759","fig|1196095.131.peg.1219","fig|1196095.135.peg.2182","fig|1196095.129.peg.979","fig|1196095.100.peg.925","fig|1196095.112.peg.557","fig|1196095.107.peg.16","fig|1196095.97.peg.51","fig|1196095.128.peg.2265","fig|1196095.134.peg.2026","fig|1196095.123.peg.1617","fig|1196095.114.peg.178","fig|1196095.121.peg.1789","fig|1196095.130.peg.2303","fig|1196095.108.peg.1554","fig|1196095.126.peg.1492","fig|1196095.102.peg.738","fig|1196095.117.peg.2479","fig|1196095.125.peg.1929","fig|1196095.116.peg.277","fig|1196095.113.peg.1891","fig|1196095.105.peg.692","fig|1196095.120.peg.1149","fig|1196095.94.peg.371","fig|1196095.133.peg.2693","fig|1196095.99.peg.2365","fig|1196095.119.peg.974","fig|1196095.96.peg.400","fig|1196095.110.peg.1345","fig|1196095.101.peg.1827","fig|1196095.132.peg.954","fig|1196095.118.peg.1146","fig|1196095.122.peg.1593","fig|1196095.104.peg.2107","fig|1196095.111.peg.1663","fig|1196095.98.peg.1104","fig|1196095.115.peg.1223","fig|1196095.106.peg.56","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"OG0000827:","fig|1196095.113.peg.147","fig|1196095.97.peg.789","fig|1196095.101.peg.625","fig|1196095.114.peg.1889","fig|1196095.133.peg.1029","fig|1196095.105.peg.2423","fig|1196095.126.peg.1252","fig|1196095.103.peg.1291","fig|1196095.124.peg.1094","fig|1196095.130.peg.684","fig|1196095.116.peg.760","fig|1196095.96.peg.965","fig|1196095.102.peg.1052","fig|1196095.100.peg.1548","fig|1196095.125.peg.1223","fig|1196095.131.peg.1512","fig|1196095.115.peg.446","fig|1196095.123.peg.1724","fig|1196095.94.peg.565","fig|1196095.119.peg.333","fig|1196095.128.peg.2006","fig|1196095.108.peg.2094","fig|1196095.132.peg.1441","fig|1196095.107.peg.143","fig|1196095.109.peg.1647","fig|1196095.134.peg.1771","fig|1196095.112.peg.1214","fig|1196095.117.peg.1948","fig|1196095.121.peg.1720","fig|1196095.127.peg.1714","fig|1196095.95.peg.2167","fig|1196095.104.peg.2346","fig|1196095.122.peg.287","fig|1196095.99.peg.671","fig|1196095.118.peg.849","fig|1196095.120.peg.2202","fig|1196095.129.peg.2103","fig|1196095.110.peg.2151","fig|1196095.135.peg.309","fig|1196095.98.peg.1824","fig|1196095.111.peg.2678","fig|1196095.106.peg.473","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"OG0000968:","fig|1196095.121.peg.2318","fig|1196095.95.peg.208","fig|1196095.108.peg.1147","fig|1196095.103.peg.966","fig|1196095.131.peg.578","fig|1196095.102.peg.1499","fig|1196095.94.peg.762","fig|1196095.135.peg.918","fig|1196095.100.peg.14","fig|1196095.116.peg.2710","fig|1196095.104.peg.1095","fig|1196095.124.peg.210","fig|1196095.96.peg.240","fig|1196095.105.peg.1077","fig|1196095.97.peg.1200","fig|1196095.120.peg.1568","fig|1196095.114.peg.1266","fig|1196095.118.peg.245","fig|1196095.134.peg.547","fig|1196095.111.peg.359","fig|1196095.110.peg.38","fig|1196095.122.peg.1394","fig|1196095.119.peg.600","fig|1196095.113.peg.1201","fig|1196095.117.peg.478","fig|1196095.131.peg.969","fig|1196095.101.peg.58","fig|1196095.109.peg.1411","fig|1196095.123.peg.724","fig|1196095.98.peg.2309","fig|1196095.99.peg.1449","fig|1196095.107.peg.1790","fig|1196095.112.peg.1719","fig|1196095.125.peg.462","fig|1196095.127.peg.2264","fig|1196095.115.peg.1784","fig|1196095.130.peg.74","fig|1196095.132.peg.1851","fig|1196095.129.peg.395","fig|1196095.128.peg.1458","fig|1196095.126.peg.641","fig|1196095.106.peg.213","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
