"","gene_1","gene_2","gene_3","gene_4","gene_5","gene_6","gene_7","gene_8","gene_9","gene_10","gene_11","gene_12","gene_13","gene_14","gene_15","gene_16","gene_17","gene_18","gene_19","gene_20","gene_21","gene_22","gene_23","gene_24","gene_25","gene_26","gene_27","gene_28","gene_29","gene_30","gene_31","gene_32","gene_33","gene_34","gene_35","gene_36","gene_37","gene_38","gene_39","gene_40","gene_41","gene_42"
"OG0000320:","fig|1196095.96.peg.253","fig|1196095.108.peg.268","fig|1196095.127.peg.2249","fig|1196095.98.peg.2306","fig|1196095.110.peg.117","fig|1196095.112.peg.1722","fig|1196095.119.peg.586","fig|1196095.114.peg.1280","fig|1196095.100.peg.2","fig|1196095.123.peg.738","fig|1196095.132.peg.1864","fig|1196095.102.peg.1413","fig|1196095.115.peg.1771","fig|1196095.135.peg.442","fig|1196095.116.peg.2618","fig|1196095.95.peg.193","fig|1196095.113.peg.802","fig|1196095.106.peg.540","fig|1196095.121.peg.2304","fig|1196095.134.peg.562","fig|1196095.130.peg.90","fig|1196095.118.peg.553","fig|1196095.101.peg.70","fig|1196095.128.peg.2217","fig|1196095.99.peg.1452","fig|1196095.129.peg.825","fig|1196095.122.peg.1408","fig|1196095.94.peg.748","fig|1196095.104.peg.1008","fig|1196095.133.peg.2690","fig|1196095.124.peg.618","fig|1196095.103.peg.978","fig|1196095.107.peg.1787","fig|1196095.97.peg.1203","fig|1196095.109.peg.1414","fig|1196095.111.peg.77","fig|1196095.117.peg.1849","fig|1196095.120.peg.1565","fig|1196095.105.peg.1221","fig|1196095.126.peg.861","fig|1196095.125.peg.447","fig|1196095.131.peg.554"
"OG0000861:","fig|1196095.132.peg.876","fig|1196095.111.peg.1034","fig|1196095.100.peg.1625","fig|1196095.135.peg.220","fig|1196095.112.peg.811","fig|1196095.96.peg.1940","fig|1196095.119.peg.997","fig|1196095.128.peg.390","fig|1196095.103.peg.1006","fig|1196095.94.peg.418","fig|1196095.109.peg.1320","fig|1196095.115.peg.1168","fig|1196095.127.peg.961","fig|1196095.107.peg.474","fig|1196095.130.peg.2241","fig|1196095.101.peg.485","fig|1196095.113.peg.1434","fig|1196095.121.peg.2758","fig|1196095.108.peg.142","fig|1196095.120.peg.1659","fig|1196095.102.peg.91","fig|1196095.124.peg.2359","fig|1196095.118.peg.1812","fig|1196095.129.peg.1478","fig|1196095.125.peg.1358","fig|1196095.117.peg.353","fig|1196095.105.peg.1160","fig|1196095.114.peg.233","fig|1196095.110.peg.2678","fig|1196095.131.peg.1266","fig|1196095.123.peg.1557","fig|1196095.122.peg.1522","fig|1196095.104.peg.910","fig|1196095.106.peg.549","fig|1196095.133.peg.2746","fig|1196095.134.peg.225","fig|1196095.99.peg.1429","fig|1196095.116.peg.1703","fig|1196095.126.peg.1588","fig|1196095.98.peg.2335","fig|1196095.95.peg.733","fig|1196095.97.peg.309"
"OG0000862:","fig|1196095.128.peg.393","fig|1196095.113.peg.1437","fig|1196095.112.peg.814","fig|1196095.96.peg.1937","fig|1196095.132.peg.873","fig|1196095.121.peg.2755","fig|1196095.122.peg.1519","fig|1196095.117.peg.356","fig|1196095.127.peg.958","fig|1196095.135.peg.217","fig|1196095.115.peg.1165","fig|1196095.94.peg.421","fig|1196095.107.peg.477","fig|1196095.108.peg.145","fig|1196095.118.peg.1815","fig|1196095.97.peg.312","fig|1196095.133.peg.1112","fig|1196095.126.peg.1591","fig|1196095.103.peg.1009","fig|1196095.102.peg.94","fig|1196095.111.peg.1037","fig|1196095.124.peg.2356","fig|1196095.129.peg.1475","fig|1196095.99.peg.1432","fig|1196095.114.peg.236","fig|1196095.125.peg.1361","fig|1196095.100.peg.1628","fig|1196095.110.peg.2681","fig|1196095.104.peg.907","fig|1196095.119.peg.994","fig|1196095.123.peg.1554","fig|1196095.109.peg.1323","fig|1196095.106.peg.552","fig|1196095.101.peg.482","fig|1196095.134.peg.228","fig|1196095.120.peg.1656","fig|1196095.98.peg.2338","fig|1196095.116.peg.1700","fig|1196095.130.peg.2238","fig|1196095.95.peg.736","fig|1196095.105.peg.1163","fig|1196095.131.peg.1269"
"OG0000863:","fig|1196095.102.peg.2338","fig|1196095.99.peg.2393","fig|1196095.96.peg.1932","fig|1196095.114.peg.241","fig|1196095.121.peg.2750","fig|1196095.108.peg.1523","fig|1196095.131.peg.1273","fig|1196095.119.peg.989","fig|1196095.133.peg.882","fig|1196095.127.peg.953","fig|1196095.118.peg.1820","fig|1196095.134.peg.233","fig|1196095.126.peg.1595","fig|1196095.109.peg.1188","fig|1196095.120.peg.1121","fig|1196095.103.peg.1013","fig|1196095.112.peg.1806","fig|1196095.111.peg.1042","fig|1196095.124.peg.2351","fig|1196095.129.peg.1471","fig|1196095.135.peg.213","fig|1196095.132.peg.868","fig|1196095.110.peg.2686","fig|1196095.100.peg.1632","fig|1196095.122.peg.1514","fig|1196095.128.peg.397","fig|1196095.125.peg.1366","fig|1196095.123.peg.1549","fig|1196095.113.peg.1861","fig|1196095.115.peg.1160","fig|1196095.97.peg.21","fig|1196095.106.peg.557","fig|1196095.101.peg.478","fig|1196095.94.peg.425","fig|1196095.117.peg.361","fig|1196095.95.peg.740","fig|1196095.116.peg.1695","fig|1196095.107.peg.44","fig|1196095.105.peg.1168","fig|1196095.98.peg.1132","fig|1196095.130.peg.2233","fig|1196095.104.peg.902"
"OG0000864:","fig|1196095.113.peg.1859","fig|1196095.104.peg.900","fig|1196095.99.peg.2396","fig|1196095.126.peg.1598","fig|1196095.114.peg.245","fig|1196095.94.peg.429","fig|1196095.134.peg.1378","fig|1196095.108.peg.1521","fig|1196095.102.peg.2342","fig|1196095.121.peg.2747","fig|1196095.131.peg.1275","fig|1196095.97.peg.16","fig|1196095.127.peg.949","fig|1196095.106.peg.652","fig|1196095.96.peg.1928","fig|1196095.98.peg.1135","fig|1196095.109.peg.1191","fig|1196095.103.peg.1016","fig|1196095.120.peg.1117","fig|1196095.111.peg.1044","fig|1196095.135.peg.209","fig|1196095.124.peg.2349","fig|1196095.125.peg.1370","fig|1196095.123.peg.1545","fig|1196095.130.peg.2224","fig|1196095.119.peg.933","fig|1196095.110.peg.2688","fig|1196095.132.peg.864","fig|1196095.122.peg.1510","fig|1196095.128.peg.402","fig|1196095.100.peg.1635","fig|1196095.115.peg.1156","fig|1196095.105.peg.1170","fig|1196095.117.peg.365","fig|1196095.116.peg.1691","fig|1196095.101.peg.475","fig|1196095.129.peg.1469","fig|1196095.118.peg.92","fig|1196095.95.peg.744","fig|1196095.112.peg.1809","fig|1196095.133.peg.3609","fig|1196095.107.peg.48"
"OG0000865:","fig|1196095.113.peg.1858","fig|1196095.134.peg.1379","fig|1196095.110.peg.2689","fig|1196095.114.peg.246","fig|1196095.108.peg.1520","fig|1196095.104.peg.899","fig|1196095.121.peg.2746","fig|1196095.127.peg.948","fig|1196095.131.peg.1276","fig|1196095.97.peg.15","fig|1196095.106.peg.651","fig|1196095.125.peg.1371","fig|1196095.99.peg.2397","fig|1196095.126.peg.1599","fig|1196095.98.peg.1136","fig|1196095.109.peg.1192","fig|1196095.103.peg.1017","fig|1196095.120.peg.1116","fig|1196095.111.peg.1045","fig|1196095.124.peg.2348","fig|1196095.128.peg.403","fig|1196095.130.peg.2223","fig|1196095.119.peg.934","fig|1196095.102.peg.2343","fig|1196095.132.peg.863","fig|1196095.135.peg.208","fig|1196095.96.peg.1927","fig|1196095.122.peg.1509","fig|1196095.133.peg.3608","fig|1196095.100.peg.1636","fig|1196095.123.peg.1544","fig|1196095.115.peg.1155","fig|1196095.116.peg.1690","fig|1196095.117.peg.366","fig|1196095.94.peg.430","fig|1196095.129.peg.1468","fig|1196095.101.peg.474","fig|1196095.118.peg.91","fig|1196095.107.peg.49","fig|1196095.95.peg.745","fig|1196095.105.peg.1171","fig|1196095.112.peg.1810"
"OG0000866:","fig|1196095.96.peg.1925","fig|1196095.108.peg.1518","fig|1196095.118.peg.89","fig|1196095.102.peg.2345","fig|1196095.124.peg.2346","fig|1196095.104.peg.897","fig|1196095.114.peg.248","fig|1196095.99.peg.2399","fig|1196095.110.peg.2691","fig|1196095.97.peg.13","fig|1196095.131.peg.1278","fig|1196095.115.peg.1153","fig|1196095.125.peg.1373","fig|1196095.123.peg.1542","fig|1196095.107.peg.51","fig|1196095.103.peg.1019","fig|1196095.112.peg.1812","fig|1196095.133.peg.2740","fig|1196095.106.peg.1465","fig|1196095.130.peg.2221","fig|1196095.122.peg.1507","fig|1196095.113.peg.1856","fig|1196095.119.peg.936","fig|1196095.116.peg.1688","fig|1196095.121.peg.2744","fig|1196095.132.peg.861","fig|1196095.135.peg.206","fig|1196095.129.peg.1466","fig|1196095.134.peg.1381","fig|1196095.109.peg.1194","fig|1196095.100.peg.1638","fig|1196095.94.peg.432","fig|1196095.105.peg.1173","fig|1196095.128.peg.405","fig|1196095.126.peg.1601","fig|1196095.120.peg.1114","fig|1196095.101.peg.472","fig|1196095.98.peg.1138","fig|1196095.111.peg.1047","fig|1196095.127.peg.946","fig|1196095.117.peg.368","fig|1196095.95.peg.747"
"OG0000867:","fig|1196095.113.peg.1855","fig|1196095.99.peg.2400","fig|1196095.132.peg.860","fig|1196095.108.peg.1517","fig|1196095.110.peg.2692","fig|1196095.114.peg.249","fig|1196095.104.peg.896","fig|1196095.97.peg.12","fig|1196095.127.peg.945","fig|1196095.131.peg.1279","fig|1196095.115.peg.1152","fig|1196095.125.peg.1374","fig|1196095.98.peg.1139","fig|1196095.123.peg.1541","fig|1196095.107.peg.52","fig|1196095.96.peg.1924","fig|1196095.126.peg.1602","fig|1196095.111.peg.1048","fig|1196095.130.peg.2220","fig|1196095.95.peg.748","fig|1196095.102.peg.2346","fig|1196095.122.peg.1506","fig|1196095.119.peg.937","fig|1196095.135.peg.205","fig|1196095.121.peg.2743","fig|1196095.100.peg.1639","fig|1196095.128.peg.406","fig|1196095.129.peg.1465","fig|1196095.116.peg.1687","fig|1196095.120.peg.1113","fig|1196095.109.peg.1195","fig|1196095.117.peg.369","fig|1196095.106.peg.1464","fig|1196095.101.peg.471","fig|1196095.133.peg.3556","fig|1196095.103.peg.1020","fig|1196095.105.peg.1174","fig|1196095.134.peg.1382","fig|1196095.94.peg.433","fig|1196095.124.peg.2345","fig|1196095.112.peg.1813","fig|1196095.118.peg.88"
"OG0000868:","fig|1196095.114.peg.252","fig|1196095.99.peg.2410","fig|1196095.107.peg.60","fig|1196095.97.peg.4","fig|1196095.112.peg.1149","fig|1196095.110.peg.2697","fig|1196095.111.peg.1053","fig|1196095.96.peg.1917","fig|1196095.115.peg.1147","fig|1196095.131.peg.1282","fig|1196095.119.peg.945","fig|1196095.94.peg.441","fig|1196095.106.peg.1067","fig|1196095.126.peg.1603","fig|1196095.133.peg.1227","fig|1196095.123.peg.1536","fig|1196095.104.peg.889","fig|1196095.108.peg.1509","fig|1196095.95.peg.756","fig|1196095.105.peg.2317","fig|1196095.100.peg.1640","fig|1196095.134.peg.1390","fig|1196095.128.peg.414","fig|1196095.102.peg.2353","fig|1196095.121.peg.2735","fig|1196095.122.peg.1503","fig|1196095.135.peg.197","fig|1196095.132.peg.852","fig|1196095.127.peg.937","fig|1196095.113.peg.1847","fig|1196095.125.peg.1382","fig|1196095.98.peg.1149","fig|1196095.103.peg.1021","fig|1196095.101.peg.470","fig|1196095.120.peg.1105","fig|1196095.109.peg.1205","fig|1196095.117.peg.1108","fig|1196095.116.peg.2199","fig|1196095.124.peg.2340","fig|1196095.130.peg.2212","fig|1196095.118.peg.83","fig|1196095.129.peg.1458"
"OG0000869:","fig|1196095.115.peg.518","fig|1196095.96.peg.104","fig|1196095.106.peg.347","fig|1196095.135.peg.177","fig|1196095.127.peg.1794","fig|1196095.132.peg.1366","fig|1196095.95.peg.2082","fig|1196095.114.peg.1961","fig|1196095.122.peg.218","fig|1196095.120.peg.2131","fig|1196095.110.peg.1690","fig|1196095.97.peg.213","fig|1196095.124.peg.2269","fig|1196095.131.peg.1361","fig|1196095.98.peg.2352","fig|1196095.100.peg.1657","fig|1196095.102.peg.2166","fig|1196095.111.peg.1125","fig|1196095.108.peg.1778","fig|1196095.133.peg.67","fig|1196095.130.peg.2108","fig|1196095.104.peg.784","fig|1196095.105.peg.1621","fig|1196095.128.peg.1578","fig|1196095.129.peg.1391","fig|1196095.109.peg.2314","fig|1196095.134.peg.878","fig|1196095.125.peg.1487","fig|1196095.121.peg.2628","fig|1196095.101.peg.453","fig|1196095.126.peg.1620","fig|1196095.117.peg.1039","fig|1196095.118.peg.1896","fig|1196095.112.peg.1534","fig|1196095.94.peg.1877","fig|1196095.107.peg.1511","fig|1196095.99.peg.1252","fig|1196095.123.peg.1652","fig|1196095.103.peg.1038","fig|1196095.113.peg.1819","fig|1196095.116.peg.2271","fig|1196095.119.peg.399"
"OG0000870:","fig|1196095.102.peg.2160","fig|1196095.134.peg.886","fig|1196095.128.peg.1585","fig|1196095.115.peg.524","fig|1196095.129.peg.1384","fig|1196095.122.peg.213","fig|1196095.125.peg.1494","fig|1196095.95.peg.2076","fig|1196095.132.peg.1361","fig|1196095.106.peg.572","fig|1196095.114.peg.1966","fig|1196095.110.peg.1694","fig|1196095.112.peg.909","fig|1196095.94.peg.1871","fig|1196095.124.peg.2265","fig|1196095.123.peg.1647","fig|1196095.97.peg.1954","fig|1196095.119.peg.405","fig|1196095.100.peg.1666","fig|1196095.98.peg.454","fig|1196095.99.peg.2045","fig|1196095.108.peg.1783","fig|1196095.111.peg.1129","fig|1196095.117.peg.1032","fig|1196095.127.peg.1799","fig|1196095.109.peg.1752","fig|1196095.130.peg.2100","fig|1196095.103.peg.1044","fig|1196095.105.peg.1625","fig|1196095.135.peg.170","fig|1196095.131.peg.1367","fig|1196095.96.peg.97","fig|1196095.121.peg.2621","fig|1196095.118.peg.1903","fig|1196095.101.peg.447","fig|1196095.133.peg.2637","fig|1196095.107.peg.809","fig|1196095.104.peg.740","fig|1196095.113.peg.1813","fig|1196095.120.peg.847","fig|1196095.126.peg.324","fig|1196095.116.peg.2278"
"OG0000871:","fig|1196095.117.peg.1031","fig|1196095.135.peg.169","fig|1196095.102.peg.2159","fig|1196095.118.peg.1904","fig|1196095.128.peg.1586","fig|1196095.134.peg.887","fig|1196095.129.peg.1383","fig|1196095.122.peg.212","fig|1196095.95.peg.2075","fig|1196095.114.peg.1967","fig|1196095.125.peg.1495","fig|1196095.96.peg.96","fig|1196095.110.peg.1695","fig|1196095.97.peg.1955","fig|1196095.106.peg.573","fig|1196095.94.peg.1870","fig|1196095.124.peg.2264","fig|1196095.100.peg.1667","fig|1196095.123.peg.1645","fig|1196095.119.peg.406","fig|1196095.98.peg.455","fig|1196095.99.peg.2044","fig|1196095.133.peg.191","fig|1196095.108.peg.1784","fig|1196095.103.peg.1045","fig|1196095.111.peg.1130","fig|1196095.127.peg.1800","fig|1196095.109.peg.1753","fig|1196095.130.peg.2099","fig|1196095.105.peg.1626","fig|1196095.112.peg.910","fig|1196095.131.peg.1368","fig|1196095.121.peg.2620","fig|1196095.132.peg.1360","fig|1196095.101.peg.446","fig|1196095.115.peg.525","fig|1196095.107.peg.808","fig|1196095.120.peg.848","fig|1196095.104.peg.739","fig|1196095.126.peg.323","fig|1196095.113.peg.1812","fig|1196095.116.peg.2279"
"OG0000872:","fig|1196095.102.peg.2157","fig|1196095.106.peg.701","fig|1196095.123.peg.746","fig|1196095.129.peg.1377","fig|1196095.119.peg.1319","fig|1196095.128.peg.1591","fig|1196095.112.peg.1289","fig|1196095.122.peg.1625","fig|1196095.118.peg.1911","fig|1196095.110.peg.1702","fig|1196095.113.peg.1807","fig|1196095.125.peg.1499","fig|1196095.117.peg.140","fig|1196095.109.peg.1757","fig|1196095.132.peg.1356","fig|1196095.98.peg.459","fig|1196095.107.peg.802","fig|1196095.120.peg.853","fig|1196095.99.peg.2040","fig|1196095.111.peg.1137","fig|1196095.127.peg.1807","fig|1196095.105.peg.667","fig|1196095.135.peg.165","fig|1196095.134.peg.895","fig|1196095.133.peg.399","fig|1196095.97.peg.1963","fig|1196095.96.peg.92","fig|1196095.124.peg.2257","fig|1196095.101.peg.444","fig|1196095.95.peg.2067","fig|1196095.114.peg.1978","fig|1196095.115.peg.530","fig|1196095.100.peg.1669","fig|1196095.121.peg.2615","fig|1196095.94.peg.1862","fig|1196095.131.peg.544","fig|1196095.126.peg.320","fig|1196095.104.peg.732","fig|1196095.130.peg.2091","fig|1196095.116.peg.2173","fig|1196095.108.peg.1789","fig|1196095.103.peg.1047"
"OG0000873:","fig|1196095.106.peg.699","fig|1196095.128.peg.1593","fig|1196095.119.peg.1317","fig|1196095.112.peg.1291","fig|1196095.123.peg.748","fig|1196095.111.peg.1139","fig|1196095.122.peg.1627","fig|1196095.118.peg.1913","fig|1196095.113.peg.1805","fig|1196095.110.peg.1704","fig|1196095.96.peg.90","fig|1196095.129.peg.1375","fig|1196095.126.peg.318","fig|1196095.133.peg.3649","fig|1196095.104.peg.730","fig|1196095.120.peg.855","fig|1196095.132.peg.1354","fig|1196095.105.peg.669","fig|1196095.127.peg.1809","fig|1196095.134.peg.897","fig|1196095.102.peg.2155","fig|1196095.97.peg.1965","fig|1196095.98.peg.461","fig|1196095.124.peg.2255","fig|1196095.95.peg.2065","fig|1196095.114.peg.1980","fig|1196095.115.peg.532","fig|1196095.107.peg.800","fig|1196095.121.peg.2613","fig|1196095.100.peg.1671","fig|1196095.94.peg.1860","fig|1196095.101.peg.442","fig|1196095.131.peg.542","fig|1196095.135.peg.163","fig|1196095.125.peg.1501","fig|1196095.117.peg.142","fig|1196095.99.peg.2038","fig|1196095.116.peg.2175","fig|1196095.108.peg.1791","fig|1196095.130.peg.2089","fig|1196095.103.peg.1049","fig|1196095.109.peg.1759"
"OG0000874:","fig|1196095.128.peg.1598","fig|1196095.123.peg.753","fig|1196095.135.peg.158","fig|1196095.98.peg.466","fig|1196095.134.peg.902","fig|1196095.113.peg.1800","fig|1196095.111.peg.1144","fig|1196095.132.peg.1349","fig|1196095.115.peg.537","fig|1196095.118.peg.1918","fig|1196095.107.peg.795","fig|1196095.112.peg.1296","fig|1196095.120.peg.860","fig|1196095.104.peg.725","fig|1196095.101.peg.437","fig|1196095.117.peg.147","fig|1196095.116.peg.2180","fig|1196095.126.peg.313","fig|1196095.122.peg.1632","fig|1196095.129.peg.1370","fig|1196095.125.peg.1506","fig|1196095.119.peg.1312","fig|1196095.114.peg.1985","fig|1196095.133.peg.673","fig|1196095.102.peg.2150","fig|1196095.124.peg.2250","fig|1196095.110.peg.1709","fig|1196095.127.peg.1814","fig|1196095.97.peg.1970","fig|1196095.95.peg.2060","fig|1196095.106.peg.694","fig|1196095.94.peg.1855","fig|1196095.100.peg.1676","fig|1196095.121.peg.2608","fig|1196095.99.peg.2033","fig|1196095.109.peg.1764","fig|1196095.108.peg.1796","fig|1196095.131.peg.537","fig|1196095.103.peg.1054","fig|1196095.105.peg.674","fig|1196095.130.peg.2084","fig|1196095.96.peg.85"
"OG0000875:","fig|1196095.123.peg.754","fig|1196095.111.peg.1145","fig|1196095.98.peg.467","fig|1196095.112.peg.1297","fig|1196095.134.peg.903","fig|1196095.125.peg.1507","fig|1196095.96.peg.84","fig|1196095.113.peg.1799","fig|1196095.132.peg.1348","fig|1196095.115.peg.538","fig|1196095.133.peg.672","fig|1196095.124.peg.2249","fig|1196095.135.peg.157","fig|1196095.107.peg.794","fig|1196095.120.peg.861","fig|1196095.94.peg.1854","fig|1196095.126.peg.312","fig|1196095.131.peg.536","fig|1196095.128.peg.1599","fig|1196095.101.peg.436","fig|1196095.104.peg.724","fig|1196095.116.peg.2181","fig|1196095.122.peg.1633","fig|1196095.129.peg.1369","fig|1196095.108.peg.1797","fig|1196095.119.peg.1311","fig|1196095.114.peg.1986","fig|1196095.102.peg.2149","fig|1196095.118.peg.1919","fig|1196095.117.peg.148","fig|1196095.97.peg.1971","fig|1196095.121.peg.2607","fig|1196095.95.peg.2059","fig|1196095.106.peg.693","fig|1196095.100.peg.1677","fig|1196095.109.peg.1765","fig|1196095.99.peg.2032","fig|1196095.103.peg.1055","fig|1196095.127.peg.1815","fig|1196095.105.peg.675","fig|1196095.130.peg.2083","fig|1196095.110.peg.1710"
"OG0000876:","fig|1196095.98.peg.468","fig|1196095.135.peg.156","fig|1196095.112.peg.1298","fig|1196095.95.peg.2058","fig|1196095.113.peg.1798","fig|1196095.96.peg.83","fig|1196095.97.peg.1972","fig|1196095.111.peg.1146","fig|1196095.133.peg.2103","fig|1196095.124.peg.2248","fig|1196095.115.peg.539","fig|1196095.121.peg.2606","fig|1196095.128.peg.1600","fig|1196095.94.peg.1853","fig|1196095.120.peg.862","fig|1196095.126.peg.311","fig|1196095.131.peg.535","fig|1196095.104.peg.723","fig|1196095.116.peg.2182","fig|1196095.99.peg.2031","fig|1196095.122.peg.1634","fig|1196095.129.peg.1368","fig|1196095.109.peg.1766","fig|1196095.108.peg.1798","fig|1196095.114.peg.1987","fig|1196095.125.peg.1508","fig|1196095.123.peg.755","fig|1196095.119.peg.1310","fig|1196095.102.peg.2148","fig|1196095.118.peg.1920","fig|1196095.110.peg.1711","fig|1196095.106.peg.692","fig|1196095.117.peg.149","fig|1196095.107.peg.793","fig|1196095.101.peg.435","fig|1196095.100.peg.1678","fig|1196095.103.peg.1056","fig|1196095.132.peg.1347","fig|1196095.105.peg.676","fig|1196095.130.peg.2082","fig|1196095.134.peg.904","fig|1196095.127.peg.1816"
"OG0000877:","fig|1196095.98.peg.469","fig|1196095.135.peg.155","fig|1196095.112.peg.1299","fig|1196095.134.peg.905","fig|1196095.96.peg.82","fig|1196095.111.peg.1147","fig|1196095.110.peg.1712","fig|1196095.124.peg.2247","fig|1196095.97.peg.1973","fig|1196095.95.peg.2057","fig|1196095.115.peg.540","fig|1196095.125.peg.1509","fig|1196095.121.peg.2605","fig|1196095.133.peg.3478","fig|1196095.128.peg.1601","fig|1196095.101.peg.434","fig|1196095.94.peg.1852","fig|1196095.126.peg.310","fig|1196095.131.peg.534","fig|1196095.104.peg.722","fig|1196095.116.peg.2183","fig|1196095.99.peg.2030","fig|1196095.122.peg.1635","fig|1196095.129.peg.1367","fig|1196095.103.peg.1057","fig|1196095.108.peg.1799","fig|1196095.109.peg.1767","fig|1196095.130.peg.2081","fig|1196095.114.peg.1988","fig|1196095.123.peg.756","fig|1196095.119.peg.1309","fig|1196095.102.peg.2147","fig|1196095.118.peg.1921","fig|1196095.120.peg.863","fig|1196095.106.peg.691","fig|1196095.117.peg.150","fig|1196095.113.peg.1797","fig|1196095.107.peg.792","fig|1196095.100.peg.1679","fig|1196095.132.peg.1346","fig|1196095.105.peg.677","fig|1196095.127.peg.1817"
"OG0000878:","fig|1196095.135.peg.153","fig|1196095.98.peg.470","fig|1196095.133.peg.1661","fig|1196095.134.peg.906","fig|1196095.117.peg.151","fig|1196095.132.peg.1344","fig|1196095.124.peg.2246","fig|1196095.97.peg.1974","fig|1196095.111.peg.1148","fig|1196095.128.peg.1602","fig|1196095.102.peg.111","fig|1196095.115.peg.541","fig|1196095.100.peg.1680","fig|1196095.94.peg.1851","fig|1196095.101.peg.433","fig|1196095.131.peg.533","fig|1196095.130.peg.2080","fig|1196095.122.peg.1636","fig|1196095.95.peg.2056","fig|1196095.106.peg.75","fig|1196095.129.peg.1366","fig|1196095.103.peg.1058","fig|1196095.108.peg.1800","fig|1196095.109.peg.1768","fig|1196095.116.peg.2184","fig|1196095.114.peg.1989","fig|1196095.126.peg.309","fig|1196095.125.peg.1510","fig|1196095.123.peg.757","fig|1196095.121.peg.2604","fig|1196095.119.peg.1308","fig|1196095.120.peg.864","fig|1196095.118.peg.1922","fig|1196095.110.peg.1713","fig|1196095.112.peg.1300","fig|1196095.104.peg.720","fig|1196095.113.peg.1796","fig|1196095.96.peg.81","fig|1196095.107.peg.791","fig|1196095.99.peg.2029","fig|1196095.105.peg.679","fig|1196095.127.peg.1819"
"OG0000879:","fig|1196095.135.peg.151","fig|1196095.134.peg.908","fig|1196095.98.peg.472","fig|1196095.132.peg.1342","fig|1196095.115.peg.543","fig|1196095.109.peg.1770","fig|1196095.117.peg.153","fig|1196095.124.peg.2244","fig|1196095.110.peg.1715","fig|1196095.95.peg.2054","fig|1196095.100.peg.1682","fig|1196095.121.peg.2602","fig|1196095.116.peg.2186","fig|1196095.94.peg.1849","fig|1196095.131.peg.531","fig|1196095.122.peg.1638","fig|1196095.106.peg.77","fig|1196095.103.peg.1060","fig|1196095.96.peg.79","fig|1196095.108.peg.1802","fig|1196095.128.peg.1604","fig|1196095.130.peg.2078","fig|1196095.114.peg.1991","fig|1196095.119.peg.1306","fig|1196095.125.peg.1512","fig|1196095.112.peg.1302","fig|1196095.123.peg.759","fig|1196095.118.peg.1924","fig|1196095.104.peg.718","fig|1196095.113.peg.1794","fig|1196095.120.peg.866","fig|1196095.111.peg.1150","fig|1196095.101.peg.431","fig|1196095.97.peg.1976","fig|1196095.107.peg.789","fig|1196095.126.peg.307","fig|1196095.129.peg.1364","fig|1196095.127.peg.1821","fig|1196095.102.peg.109","fig|1196095.105.peg.681","fig|1196095.133.peg.2930","fig|1196095.99.peg.2027"
